ХОЛИДЕЙ ИНН СУЩЕВСКИЙ (м. Рижская),55.791278,37.63261,"<p>&laquo;Холидей Инн Сущевский&raquo; - комфортабельный отель сети &laquo;Холидей&raquo;, с 2006 года функционирующий в черте Садового кольца Москвы. Удобное расположение &ndash; рядом с метро &laquo;Рижская&raquo;, в шаговой доступности от Красной площади, Третьяковской галереи, Большого театра и других&nbsp;достопримечательностей столицы, является привлекательным&nbsp; для туристов и деловых людей.</p>



<p>Номерной фонд располагает 312 номерами разных категорий, в том числе 2 номерами, оборудованными для людей с ограниченными возможностями. Все номера оснащены всем необходимым для полноценного отдыха. Для новобрачных предлагается люкс с особым дизайном. Забронировать и снять отель можно на сутки и более.</p>



<p>Отель предоставляет разнообразные возможности для проведения деловых встреч, банкетов, свадеб: конференц-залы, переговорные комнаты с необходимой аппаратурой, банкетный зал и др.</p>



<p>В отеле предусмотрена программа &laquo;Проживание и питание детей бесплатно&raquo; - дети до 13 лет проживают с родителями и питаются бесплатно, если один из взрослых заказывает основное блюдо.</p>

",holidei-inn-suschevskii-m-rizhskaya,"Москва,  ул. Сущевский вал, д. 74 ",1,true,false,3,6.9,19,3605
СЛАВЯНКА (м. Достоевская),55.780745,37.619198,"<p>3-звездочный отель &laquo;Славянка&raquo; занимает 7-этажное здание в центре Москвы. Недалеко от отеля находится множество достопримечательностей столицы: спорткомплекс &laquo;Олимпийский&raquo;, Театр Российской Армии, Цирк на Цветном бульваре, Театр зверей им. Дурова и другие.</p>



<p>Номерной фонд включает 308 номеров разных категорий, оснащенных современной техникой. Снять номер в центре Москвы можно на сутки и более. Стоимость номеров зависит от сезона и дня недели.</p>



<p>Завтрак включен в стоимость номеров (кроме 1-местного в блоке), кроме того бар и ресторан отеля предлагает гостям разнообразное меню.</p>



<p>К услугам проживающих имеются кабинеты для переговоров, конференц-залы, банкетный зал, центр восстановления и отдыха, салон красоты.</p>

",slavyanka-m-dostoevskaya,"Москва, Суворовская площадь, д.2, стр.3 ",1,true,false,2,6.9,29,2361
ВЕРОНА (м. Теплый стан),55.614978,37.490416,"<p style=""""margin-top:0cm;margin-right:0cm;margin-bottom:12.0pt;margin-left:

0cm;line-height:115%;background:white""""><span style=""""font-size:14px;""""><span style=""""line-height: 115%; color: rgb(51, 51, 51);"""">3-звездочная гостиница &laquo;Верона&raquo; расположена в тихом спальном районе Москвы, ближайшая станция метро &ndash; &laquo;Тихий стан&raquo;. Недалеко от гостиницы функционируют крупные супермаркеты, салоны красоты, отделения банков, аптеки. За полчаса от гостиницы можно добраться до любого ж/д вокзала, за час &ndash; до аэропорта &laquo;Шереметьево&raquo;. </span></span><span style=""""font-size:14.0pt;

line-height:115%;color:#333333""""><o:p></o:p></span></p>



<p style=""""margin-top:0cm;margin-right:0cm;margin-bottom:12.0pt;margin-left:

0cm;line-height:115%;background:white""""><span style=""""font-size:14px;""""><span style=""""line-height: 115%; color: rgb(51, 51, 51);"""">Номерной фонд включает 30 двухместных номеров со стильным дизайном. Каждый номер оснащен кондиционером, хорошей звукоизоляцией, собственной ванной комнатой. Можно снять отель на час, сутки и более.</span></span><span style=""""font-size:14.0pt;

line-height:115%;color:#333333""""><o:p></o:p></span></p>



<p style=""""margin-top:0cm;margin-right:0cm;margin-bottom:12.0pt;margin-left:

0cm;line-height:115%;background:white""""><span style=""""font-size:14px;""""><span style=""""line-height: 115%; color: rgb(51, 51, 51);"""">На территории гостиницы работают мини-маркет, ресторан.</span></span><span style=""""font-size:14.0pt;

line-height:115%;color:#333333""""><o:p></o:p></span></p>



<p style=""""margin-top:0cm;margin-right:0cm;margin-bottom:18.75pt;margin-left:

0cm;line-height:15.0pt;background:white""""><span style=""""font-size:14.0pt;

color:#333333""""><o:p></o:p></span></p>

",verona-m-teplyi-stan,"Москва, ул. Генерала Тюленева, д. 12, стр. 1",1,true,false,2,6.9,43,1249
СКАЙ ПОИНТ (м. Планерная),55.947555,37.419674,"<p>&nbsp;</p>



<p>Современный 3-звездочный отель Скай Поинт расположен на 7 гектарах экологически чистой зоны одноименного бизнес-парка, в 800 м от аэропорта Шереметьево, в 9-10 км от метро &laquo;Планерная&raquo; и &laquo;Речной вокзал&raquo;. Бесплатный трансфер в аэропорт&nbsp; и обратно, постоянно курсирующий между станциями метро и отелем общественный транспорт позволяет гостям своевременно оказаться в нужном месте Москвы.</p>



<p>Номерной фонд включает 225 номеров разных категорий, оснащенных всем необходимым для комфортного пребывания. Снять номер можно на сутки и более.</p>



<p>Завтрак включен в стоимость номеров. Кроме того, кафе и ресторан отеля предлагает гостям блюда европейской кухни, выполняет заказы на обслуживание свадеб, банкетов, корпоративных и деловых мероприятий. К услугам проживающих конференц-зал, комнаты для переговоров, оснащенные современной техникой.&nbsp;</p>

",skai-point-m-planernaya,"Москва, Международное ш., 28Б, стр.3",1,true,false,2,6.9,20,2671
ОКСАНА (м. ВДНХ),55.819939,37.64701,"<p>&nbsp;</p>



<p>3-звездочная&nbsp;гостиница &laquo;Оксана&raquo; находится в северном&nbsp;районе&nbsp;Москвы, поблизости со станцией метро &laquo;ВДНХ&raquo;, телецентром &laquo;Останкино&raquo;, Ботаническим садом, спорткомплексом &laquo;Олимпийский&raquo;.</p>



<p>&nbsp;В номерной фонд&nbsp;входит 63 номера разных категорий, снять каждый из них можно на сутки и более. Стоимость номеров в выходные дни ниже, чем в рабочие. Завтрак включен в стоимость номеров (кроме тарифа &laquo;семейный&raquo;), а ресторан&nbsp;предлагает проживающим&nbsp;меню из блюд европейской и русской кухни, в том числе&nbsp;детское меню.</p>



<p>К услугам проживающих&nbsp;бизнес-центр, салон красоты, массажный кабинет, конференц-залы, тренажерный зал, сауна. Персонал отеля оказывает услуги проведения свадеб, юбилеев, деловых и корпоративных мероприятий.</p>

",oksana-m-vdnh,"Москва, ул. Ярославская, дом 15, корп. 2",1,true,false,2,6.9,30,3605
МАРИОТТ МОСКВА РОЙАЛ АВРОРА (м. Театральная),55.762905,37.616575,"<p>5-звездочный отель &laquo;Марриотт Москва Ройал Аврора&raquo; имеет удачное расположение в центре Москвы, вблизи Красной площади, ГУМа, Большого театра и нескольких станций метро.</p>



<p>Отель предлагает гостям 232 номера разных категорий, стильно оформленных и оснащенных современной техникой. Снять отель в центре Москвы можно на сутки и более. Стоимость большинства номеров предусматривает посещение бассейна и представительского лаунджа.</p>



<p>Отель предлагает гостям отлично оснащенный фитнес-центр, спа-салон, внутренний бассейн, конференц-залы. Ресторан и лобби-бар отеля предоставляют гостям меню из блюд интернациональной кухни и богатый ассортимент напитков.</p>

",mariott-moskva-roial-avrora-m-teatralnaya,"Москва, ул. Петровка, д. 11",1,true,false,4,6.9,44,2361
ШЕРСТОН (м. Владыкино),55.845501,37.576142,"<p>3-звездочный отель &laquo;Шерстон&raquo; функционирует в одном из красивейших районов Москвы. Близость отеля к транспортным артериям и метро позволяет гостям быстро оказаться в нужной точке города.</p>



<p>Номерной фонд состоит из 143 номеров разных категорий, оснащенных всем необходимым для комфортного проживания. Снять любой из номеров можно на сутки и более. В выходные дни стоимость номеров снижена.</p>



<p>Завтрак входит в стоимость номеров (для номеров стандарт и эконом предусмотрены тарифы без завтрака). Кроме того, гости могут воспользоваться услугами ресторана и бара.</p>



<p>Отель предоставляет бизнес- и конференц-услуги.</p>



<p>&nbsp;</p>

",sherston-m-vladykino,"Москва, Гостиничный проезд, д. 8, кор. 1.",1,true,false,2,6.9,16,1250
НАГОРНОЕ (м. Речной вокзал),55.891375,37.369943,"<p>Апарт-отель &laquo;Нагорное&raquo; расположен на 19 гектарах живописной лесопарковой зоны Московской области, в 5 км от МКАД, в 1 часе езды от центра Москвы, в 15-20 мин езды от аэропорта &laquo;Шереметьево&raquo;. В состав отеля входит 7 корпусов с номерами разных категорий и 6 трехэтажных коттеджей.</p>



<p>Номерной фонд включает 93 номера, оснащенных всем необходимым для полноценного отдыха проживающих. Снять номер можно на сутки и более.</p>



<p>Завтрак входит в стоимость номеров, а рестораны отеля предлагают гостям меню из блюд европейской кухни.</p>



<p>К услугам гостей спортивные площадки, аренда спортивного инвентаря, сауна, бильярд, конференц-залы, банкетные залы, площадки для барбекю, детские комнаты и площадки.</p>

",nagornoe-m-rechnoi-vokzal,"Московская область, городской округ Химки, мкр-н Новогорск, ул. Заречная, д.7",7,true,false,2,6.9,26,2672
АКВАРИУМ (м. Мякинино),55.358453,37.499121,"<p>3-звездочная гостиница &laquo;Аквариум&raquo; располагается на берегу Москвы-реки, рядом с выставочным центром &laquo;Крокус-Экспо&raquo;, в 15 км от аэропорта &laquo;Шереметьево&raquo;. Благодаря находящейся рядом транспортной развязке&nbsp; проживающие из гостиницы быстро могут попасть в любую точку города.</p>



<p>В гостинице имеется 225 номеров четырех видов категорий &ndash; от стандарта до люкса. Снять номер можно на сутки и более. В летний период гостям предлагаются сниженные цены.</p>



<p>Завтрак включен в стоимость номеров, а в ресторане гостям предлагаются блюда классической славянской и еврейской кухни. К услугам проживающих конференц-залы, переговорные комнаты, спортивный комплекс.</p>

",akvarium-m-myakinino,"Московская обл., г. Красногорск, ул. Международная, д.16",7,true,false,2,6.9,40,3606
НА ТУЛЬСКОЙ (м. Тульская),55.709028,37.620761,"<p>Открывшаяся в 2014 г гостиница &laquo;На Тульской&raquo; предоставляет услугам гостей Москвы номера 3 категорий: премиум, полулюкс, люкс. Удобное расположение &nbsp;&ndash; в ста метрах от метро &laquo;Тульская&raquo;, в 10 минутах езды общественным транспортом от Красной площади, рядом с торговым центром &laquo;Ереван Плаза&raquo; - придает гостинице особую привлекательность.</p>



<p>Оформленные в классическом стиле уютные и комфортабельные номера можно забронировать на ночь, снять на 2 и более часов. В каждом номере установлен сейф. В номерах люкс и полулюкс предусмотрены дополнительные спальные места. Опытный и доброжелательный персонал обеспечивает гостям удобный и приятный отдых.</p>

",na-tulskoi-m-tulskaya,"Москва,  ул. Большая Тульская, д. 2",1,true,false,5,6.9,17,2362
САЛЮТ (м. Юго-западная),55.651186,37.483095,"<p>3-звездочная гостиница &laquo;Салют&raquo; была построена накануне Олимпийских игр 1980 года в юго-западном районе Москвы. Расположенная на пересечении проспектов Вернадского и Ленинского, недалеко от Воробьевых гор, Московского государственного цирка, спорткомплекса &laquo;Лужники&raquo;, Экспоцентра и других достопримечательностей столицы, гостиница предоставляет гостям возможность вовремя оказаться в нужном месте города.</p>



<p>В номерном фонде гостиницы 1091 номер разных категорий. Снять любой из номеров можно на сутки и более. Стоимость номеров в выходные дни снижена.</p>



<p>Завтрак включен в стоимость номеров, а в ресторанах и кафе гостиницы гости имеют возможность выбрать любое блюдо из богатого ассортимента. Для удобства проживающих большой перечень как стандартных, так и дополнительных &nbsp;услуг и предложений.</p>

",salut-m-ugo-zapadnaya,"Москва, Ленинский проспект, д.158",1,true,false,2,6.9,27,1250
МАРРИОТТ МОСКВА ТВЕРСКАЯ (м. Белорусская),55.775793,37.586778,"<p><a href=""""http://booking.marriott.com.ru/ru/hotels/moscow-tverskaya-ru/?aid=380748&amp;nr_rooms_wanted=1&amp;group_options_selector=2&amp;dates_unknown=true"""">Отель &laquo;Марриотт Москва Тверская</a>&raquo; расположен на улице Тверской - одной из известных московских улиц, в шаговой доступности от метро &laquo;Белорусская&raquo;, Красной площади, Белорусского ж/д вокзала и других достопримечательностей.</p>



<p>Отель располагает 162 номерами разных категорий с классическим западным дизайном. Снять отель в центре города можно на сутки и более.</p>



<p>Ресторан отеля предлагает гостям блюда средиземноморской кухни, круглосуточно работающий лобби-бар обеспечивает разнообразными напитками и закусками.</p>



<p>К услугам проживающих предоставляются &nbsp;конференц-зал, фитнес-центр, бизнес-центр.</p>



<p>&nbsp;</p>

",marriott-moskva-tverskaya-m-belorusskaya,"Москва, 1-ая Тверская-Ямская ул., 34",1,true,false,3,6.9,41,1237
ВОЛГА (м. Красные ворота),55.774446,37.640964,"<p>4-звездочная гостиница &laquo;Волга&raquo; имеет удачное расположение в центре Москвы: в шаговой доступности от метро &laquo;Красные ворота&raquo; и &laquo;Сухаревская&raquo;, в 15 мин езды от Красной площади, в 300 м от Садового кольца, недалеко от Ярославского, Ленинградского и Курского ж/д вокзалов.</p>



<p>Гостиница предоставляет проживающим&nbsp;257 номеров квартирного типа разной категории, оснащенных в соответствии с европейскими стандартами. Цены на номера меняются в зависимости от сезона. Особый тариф применяется в низкий сезон в выходные дни для групп от 10 гостей, проживающих более 14 дней. Любой из номеров можно снять на сутки и более.</p>



<p>К услугам проживающих в гостинице работают ресторан, предлагающий блюда русской и европейской кухни (в том числе детское меню), лобби-бар.</p>



<p>Для проведения деловых встреч можно воспользоваться одним из 2 конференц-залов (на 60 и 120 мест).</p>

",volga-m-krasnye-vorota," Москва, ул. Большая Спасская, д.4, стр.1",1,true,false,3,6.9,18,2659
СПУТНИК (м. Ленинский проспект),55.704641,37.571543,"<p>3-звездочный отель &laquo;Спутник&raquo; расположен в элитном районе Москвы, в пешей доступности от спорткомплекса &laquo;Лужники&raquo;, Академии Наук и других достопримечательностей столицы.</p>



<p>В номерной фонд входит 349 номеров разных категорий. Снять отель в центре Москвы можно на сутки и более. При бронировании номера по кредитной карте цена снижена. При заезде в пятницу и субботу действует специальный тариф выходного дня.</p>



<p>Питание не включено в стоимость номеров, но ресторан отеля предлагает завтрак &laquo;шведский стол&raquo; за 450 руб. Кроме этого, ресторан предоставляет банкетные залы для проведения свадеб и других мероприятий.</p>



<p>К услугам гостей конференц-залы, оснащенные современным оборудованием.</p>

",sputnik-m-leninskii-prospekt,"Москва, Ленинский проспект, д. 38",1,true,false,2,6.9,28,3593
МИРИТ (м. Варшавская),55.660353,37.62775,"<p>3- звездочная гостиница &laquo;Мирит&raquo; расположена в южном районе Москвы, недалеко от станций метро &laquo;Варшавская&raquo; и &laquo;Каширская&raquo;, в 15 мин езды от центра города.</p>



<p>Номерной фонд включает 57 номеров разных категорий, оснащенных всем необходимым современным оборудованием для полноценного отдыха. Забронировать и снять номер можно на сутки и более. В выходные и праздничные дни стоимость номеров снижена. При бронировании гостиница предлагает дополнительную 5-процентную скидку.</p>



<p>Завтрак входит в стоимость номеров, кроме того, полноценно покушать можно в баре и ресторане гостиницы.</p>



<p>К услугам проживающих конференц-зал, бассейн, сауна, бильярд, оздоровительный центр.</p>



<p>&nbsp;</p>

",mirit-m-varshavskaya,"Москва. Старокаширское шоссе, д. 2, корп.10",1,true,false,7,6.9,42,1237
НА КУТУЗОВСКОМ (м. Кутузовская),55.740254,37.52395,"<p style=""""margin-top:0cm;margin-right:0cm;margin-bottom:7.5pt;margin-left:0cm;

line-height:17.25pt;vertical-align:baseline""""><span style=""""font-size:14px;"""">Отель &laquo;На Кутузовском&raquo; сети &laquo;Апельсин&raquo; открыл свои двери в 2011 г. </span></p>



<p style=""""margin-top:0cm;margin-right:0cm;margin-bottom:7.5pt;margin-left:0cm;

line-height:17.25pt;vertical-align:baseline""""><span style=""""font-size:14px;"""">Удачное расположение &ndash; в шаговой доступности от метро Кутузовская, Парк Победы, недалеко от ж/д станции Фили и делового центра Москва-Сити &ndash; делает проживание гостей столицы удобным и рациональным. Это отличный вариант для желающих снять отель недорого в центре Москвы.</span><span style=""""font-size:14.0pt""""><o:p></o:p></span></p>



<p style=""""margin-top:0cm;margin-right:0cm;margin-bottom:7.5pt;margin-left:0cm;

line-height:17.25pt;vertical-align:baseline""""><span style=""""font-size:14px;"""">Наличие в отеле кухни с набором современной техники и посуды порадует проживающих возможностью готовить в любое удобное время. </span></p>



<p style=""""margin-top:0cm;margin-right:0cm;margin-bottom:7.5pt;margin-left:0cm;

line-height:17.25pt;vertical-align:baseline""""><span style=""""font-size:14.0pt""""><o:p></o:p></span><span style=""""font-size:14px;"""">Персонал отеля поможет с приобретением авиа- и железнодорожных билетов, с организацией экскурсионной программы.</span><span style=""""font-size:14.0pt""""><o:p></o:p></span><span style=""""font-size:14.0pt""""><o:p></o:p></span></p>

",na-kutuzovskom-m-kutuzovskaya,"г. Москва, Кутузовский проезд, д.6, подъезд № 2",1,true,true,1,6.9,19,2659
НА ЛЕНИНГРАДСКОМ (м. Аэропорт),55.799902,37.531316,"<p>Гостиница &laquo;На Ленинградском&raquo; входит в состав сети мини-отелей &quot;Погости.ру&quot; и занимает 3 этажа солидного сталинского дома. Удачное расположение дома &ndash; рядом с Ленинградским проспектом, в 100 метрах от станции метро &laquo;Аэропорт&raquo;, позволяет гостям города за10 минут добраться до Красной площади.</p>



<p>Во всех номерах установлены&nbsp; современные душевые кабины, в люксе и полу-люксе &ndash; ванны-джакузи. Каждый номер оборудован сейфом, оснащен бесплатным интернетом. Любой из номеров можно забронировать на ночь, снять на час и более.&nbsp;</p>

",na-leningradskom-m-aeroport,"Москва, Ленинградский пр-кт, д. 47",1,true,false,5,6.9,29,1237
ЦАРИЦЫНО (м. Орехово),55.609487,37.698798,"<p>3-звездочный отель &laquo;Царицыно&raquo; расположен в южном районе Москвы в одном из экологически чистых и красивых мест столицы, рядом с Царицынским лесопарком.&nbsp; Благодаря тому, что недалеко от отеля находится метро &laquo;Орехово&raquo;, гости могут быстро оказаться в нужном месте города.</p>

<p>В отеле имеется 147 номеров разных категорий, от эконом до апартаментов. Снять номер можно на сутки и более. Стоимость некоторых номеров включает завтрак.</p>

<p>Отель предоставляет гостям как стандартные, так и ряд дополнительных услуг: бизнес-центр, романтические номера для новобрачных со скидкой, салон красоты, ресторан и другие.</p>
",tsaritsyno-m-orehovo,"Москва, Шипиловский проезд, д. 47",1,true,false,2,6.9,43,2659
МИНСК,53.8979982363,27.5525256138,"<p>Расположен отель на главном проспекте города, проспекте Независимости. В 1-ой минуте хотьбы от отеля находится площадь Независимости на ней расположены т.ц. &quot;Столица&quot;, Дом Правительства, костел Святых Сымона и Алены. Удобства для гостей: ресторан &quot;Небо&quot;, ночной клуб &quot;Versus&quot;, казино &quot;Royal&quot;, бильярд, тренажерный зал, магазины, антикварная&nbsp; лавка и др. Довольно удобное транспортное расположение в 2-ух шагах метро &quot;Площадь Ленина&quot;. До центрального железнодорожного вокзала 5 минут ходьбы.</p>
",minsk,"г. Минск,. проспект Независимости 11",8,true,false,3,6.9,20,3593
ОРЕХОВО (м. Орехово),55.6130569109,37.6984393104,"<p>3-звездочный гостиничный комплекс &laquo;Орехово&raquo;, состоящий из 2 отдельных корпусов, функционирует в экологически чистом районе Москвы, рядом с одноименной станцией метро.</p>

<p>В номерном фонде 400 номеров разных категорий &nbsp;с евроремонтом и современным оборудованием. Часть номеров имеет собственные ванные комнаты и кухни. Имеются номера для размещения с животными.</p>

<p>Снять номер можно на сутки и более. В стоимость некоторых номеров включен завтрак. Кроме того, отведать блюда европейской и русской кухни можно в ресторане гостиницы.</p>

<p>Гостиница предоставляет широкий спектр как стандартных, так и дополнительных услуг: обслуживание свадеб, вечеринок, бизнес-ланчей, организацию переговоров, деловых встреч, семинаров, конференций.</p>
",orehovo-m-orehovo,"Москва, Шипиловский проезд, д. 43, корп. 1, д. 39, корп. 2",1,true,false,2,6.9,30,2349
